    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
       817      1.15403658e+01      1.11421283e+01      1.11421283e+01     -0.00000000e+00                          0.00000000e+00    
       818      1.12049579e+01      1.13084977e+01      1.13084977e+01     -0.00000000e+00                          0.00000000e+00    
       819      1.32146967e+01      1.29955343e+01      1.29955343e+01     -0.00000000e+00                          0.00000000e+00    
       820      1.38950590e+01      1.39923894e+01      1.39923894e+01     -0.00000000e+00                          0.00000000e+00    
       821      2.73772429e+01      2.72871366e+01      2.72871366e+01     -0.00000000e+00                          0.00000000e+00    
       822      1.52923138e+01      1.52520802e+01      1.52520802e+01     -0.00000000e+00                          0.00000000e+00    
       823      1.53213620e+01      1.53297683e+01      1.53297683e+01     -0.00000000e+00                          0.00000000e+00    
       824      1.62801053e+01      1.62967610e+01      1.62967610e+01     -0.00000000e+00                          0.00000000e+00    
       825      6.77682719e+00      6.85928234e+00      6.85928234e+00     -0.00000000e+00                          0.00000000e+00    
       826      2.21816809e+01      2.22933206e+01      2.22933206e+01     -0.00000000e+00                          0.00000000e+00    
       827      9.22188886e+00      9.32205143e+00      9.32205143e+00     -0.00000000e+00                          0.00000000e+00    
       828      1.24633447e+01      1.24365375e+01      1.24365375e+01     -0.00000000e+00                          0.00000000e+00    
       829      2.23209580e+01      2.22518188e+01      2.22518188e+01     -0.00000000e+00                          0.00000000e+00    
       830      1.48193876e+01      1.49103433e+01      1.49103433e+01     -0.00000000e+00                          0.00000000e+00    
       831      2.18894341e+01      2.14579361e+01      2.14579361e+01     -0.00000000e+00                          0.00000000e+00    
       832      8.87722960e+00      9.07008395e+00      9.07008395e+00     -0.00000000e+00                          0.00000000e+00    
       833      1.38198570e+01      1.36228267e+01      1.36228267e+01     -0.00000000e+00                          0.00000000e+00    
       834      1.06162094e+01      1.04267165e+01      1.04267165e+01     -0.00000000e+00                          0.00000000e+00    
       835      1.21597300e+01      1.23947065e+01      1.23947065e+01     -0.00000000e+00                          0.00000000e+00    
       836      1.64050334e+01      1.62718314e+01      1.62718314e+01     -0.00000000e+00                          0.00000000e+00    
       837      1.05417243e+01      1.05432685e+01      1.05432685e+01     -0.00000000e+00                          0.00000000e+00    
       838      2.11595239e+01      2.07194469e+01      2.07194469e+01     -0.00000000e+00                          0.00000000e+00    
       839      1.65433448e+01      1.66399679e+01      1.66399679e+01     -0.00000000e+00                          0.00000000e+00    
       840      1.30717940e+01      1.30578442e+01      1.30578442e+01     -0.00000000e+00                          0.00000000e+00    
       841      1.65480704e+01      1.61167380e+01      1.61167380e+01     -0.00000000e+00                          0.00000000e+00    
       842      2.48042745e+01      2.48883092e+01      2.48883092e+01     -0.00000000e+00                          0.00000000e+00    
       843      1.00115831e+01      1.00276657e+01      1.00276657e+01     -0.00000000e+00                          0.00000000e+00    
       844      1.18991017e+01      1.18222219e+01      1.18222219e+01     -0.00000000e+00                          0.00000000e+00    
       845      1.12375924e+01      1.10209175e+01      1.10209175e+01     -0.00000000e+00                          0.00000000e+00    
       846      1.85921503e+01      1.87500031e+01      1.87500031e+01     -0.00000000e+00                          0.00000000e+00    
       847      1.40343141e+01      1.40128758e+01      1.40128758e+01     -0.00000000e+00                          0.00000000e+00    
       848      2.31203791e+01      2.33665629e+01      2.33665629e+01     -0.00000000e+00                          0.00000000e+00    
       849      1.50954966e+01      1.49060616e+01      1.49060616e+01     -0.00000000e+00                          0.00000000e+00    
       850      8.08944015e+00      8.11261373e+00      8.11261373e+00     -0.00000000e+00                          0.00000000e+00    
       851      1.81584571e+01      1.80731830e+01      1.80731830e+01     -0.00000000e+00                          0.00000000e+00    
       852      2.35127842e+01      2.34844942e+01      2.34844942e+01     -0.00000000e+00                          0.00000000e+00    
       853      9.79023317e+00      9.54919976e+00      9.54919976e+00     -0.00000000e+00                          0.00000000e+00    
       854      1.57084374e+01      1.58053606e+01      1.58053606e+01     -0.00000000e+00                          0.00000000e+00    
       855      1.47113572e+01      1.47518651e+01      1.47518651e+01     -0.00000000e+00                          0.00000000e+00    
       856      4.41542651e+01      4.48172236e+01      4.48172236e+01     -0.00000000e+00                          0.00000000e+00    
       857      1.49812857e+01      1.48318675e+01      1.48318675e+01     -0.00000000e+00                          0.00000000e+00    
       858      9.48248256e+00      9.51606012e+00      9.51606012e+00     -0.00000000e+00                          0.00000000e+00    
       859      1.16246573e+01      1.14240511e+01      1.14240511e+01     -0.00000000e+00                          0.00000000e+00    
       860      2.69161483e+01      2.67677393e+01      2.67677393e+01     -0.00000000e+00                          0.00000000e+00    
       861      1.36584387e+01      1.37045740e+01      1.37045740e+01     -0.00000000e+00                          0.00000000e+00    
       862      1.72103377e+01      1.71535129e+01      1.71535129e+01     -0.00000000e+00                          0.00000000e+00    
       863      1.08964316e+01      1.11032597e+01      1.11032597e+01     -0.00000000e+00                          0.00000000e+00    
       864      7.76296178e+00      7.64415172e+00      7.64415172e+00     -0.00000000e+00                          0.00000000e+00    
       865      2.16098569e+01      2.11454443e+01      2.11454443e+01     -0.00000000e+00                          0.00000000e+00    
       866      1.53231308e+01      1.52168773e+01      1.52168773e+01     -0.00000000e+00                          0.00000000e+00    
       867      1.48604418e+01      1.49459408e+01      1.49459408e+01     -0.00000000e+00                          0.00000000e+00    
       868      1.13322175e+01      1.16901070e+01      1.16901070e+01     -0.00000000e+00                          0.00000000e+00    
       869      1.87311063e+01      1.87622971e+01      1.87622971e+01     -0.00000000e+00                          0.00000000e+00    
       870      1.29466686e+01      1.27842183e+01      1.27842183e+01     -0.00000000e+00                          0.00000000e+00    
       871      1.51321904e+01      1.49406210e+01      1.49406210e+01     -0.00000000e+00                          0.00000000e+00    
       872      2.22981071e+01      2.22661577e+01      2.22661577e+01     -0.00000000e+00                          0.00000000e+00    
       873      1.41687374e+01      1.46235300e+01      1.46235300e+01     -0.00000000e+00                          0.00000000e+00    
       874      2.35554494e+01      2.29571711e+01      2.29571711e+01     -0.00000000e+00                          0.00000000e+00    
       875      1.24683867e+01      1.23583571e+01      1.23583571e+01     -0.00000000e+00                          0.00000000e+00    
       876      1.27628389e+01      1.27684065e+01      1.27684065e+01     -0.00000000e+00                          0.00000000e+00    
       877      2.39506989e+01      2.36189896e+01      2.36189896e+01     -0.00000000e+00                          0.00000000e+00    
       878      3.02669021e+01      3.01543126e+01      3.01543126e+01     -0.00000000e+00                          0.00000000e+00    
       879      1.34449747e+01      1.34236345e+01      1.34236345e+01     -0.00000000e+00                          0.00000000e+00    
       880      2.14954660e+01      2.11644746e+01      2.11644746e+01     -0.00000000e+00                          0.00000000e+00    
       881      1.12056174e+01      1.13167395e+01      1.13167395e+01     -0.00000000e+00                          0.00000000e+00    
       882      2.00912903e+01      2.05664240e+01      2.05664240e+01     -0.00000000e+00                          0.00000000e+00    
       883      9.78479278e+00      9.80434163e+00      9.80434163e+00     -0.00000000e+00                          0.00000000e+00    
       884      1.12120442e+01      1.11087612e+01      1.11087612e+01     -0.00000000e+00                          0.00000000e+00    
       885      2.51653540e+01      2.45475350e+01      2.45475350e+01     -0.00000000e+00                          0.00000000e+00    
       886      1.51220508e+01      1.51793847e+01      1.51793847e+01     -0.00000000e+00                          0.00000000e+00    
       887      9.38532370e+00      9.46356381e+00      9.46356381e+00     -0.00000000e+00                          0.00000000e+00    
       888      1.84109050e+01      1.83899031e+01      1.83899031e+01     -0.00000000e+00                          0.00000000e+00    
       889      3.80724786e+01      3.81779532e+01      3.81779532e+01     -0.00000000e+00                          0.00000000e+00    
       890      2.45316045e+01      2.46745561e+01      2.46745561e+01     -0.00000000e+00                          0.00000000e+00    
       891      1.37671877e+01      1.36521944e+01      1.36521944e+01     -0.00000000e+00                          0.00000000e+00    
       892      1.45402581e+01      1.46603971e+01      1.46603971e+01     -0.00000000e+00                          0.00000000e+00    
       893      2.10289769e+01      2.11578469e+01      2.11578469e+01     -0.00000000e+00                          0.00000000e+00    
       894      2.77649856e+01      2.76679001e+01      2.76679001e+01     -0.00000000e+00                          0.00000000e+00    
       895      7.01992448e+00      7.04783815e+00      7.04783815e+00     -0.00000000e+00                          0.00000000e+00    
       896      1.71868159e+01      1.71162745e+01      1.71162745e+01     -0.00000000e+00                          0.00000000e+00    
       897      1.25501071e+01      1.25931825e+01      1.25931825e+01     -0.00000000e+00                          0.00000000e+00    
       898      1.93097007e+01      1.95046938e+01      1.95046938e+01     -0.00000000e+00                          0.00000000e+00    
       899      1.36328901e+01      1.34013668e+01      1.34013668e+01     -0.00000000e+00                          0.00000000e+00    
       900      1.72644853e+01      1.72502485e+01      1.72502485e+01     -0.00000000e+00                          0.00000000e+00    
       901      3.68704051e+01      3.68277205e+01      3.68277205e+01     -0.00000000e+00                          0.00000000e+00    
       902      2.53000339e+01      2.47344298e+01      2.47344298e+01     -0.00000000e+00                          0.00000000e+00    
       903      1.04538776e+01      1.04886346e+01      1.04886346e+01     -0.00000000e+00                          0.00000000e+00    
       904      8.79568035e+00      8.82793487e+00      8.82793487e+00     -0.00000000e+00                          0.00000000e+00    
       905      1.56301779e+01      1.54346766e+01      1.54346766e+01     -0.00000000e+00                          0.00000000e+00    
       906      1.27705348e+01      1.27389655e+01      1.27389655e+01     -0.00000000e+00                          0.00000000e+00    
       907      1.44167992e+01      1.43958956e+01      1.43958956e+01     -0.00000000e+00                          0.00000000e+00    
       908      1.25258772e+01      1.22922333e+01      1.22922333e+01     -0.00000000e+00                          0.00000000e+00    
       909      3.40961360e+01      3.39190274e+01      3.39190274e+01     -0.00000000e+00                          0.00000000e+00    
       910      1.52625021e+01      1.53516368e+01      1.53516368e+01     -0.00000000e+00                          0.00000000e+00    
       911      9.75947792e+00      9.77805959e+00      9.77805959e+00     -0.00000000e+00                          0.00000000e+00    
       912      7.95652314e+01      8.01090121e+01      8.01090121e+01     -0.00000000e+00                          0.00000000e+00    
       913      3.73745239e+01      3.76115610e+01      3.76115610e+01     -0.00000000e+00                          0.00000000e+00    
       914      2.47226839e+01      2.45085962e+01      2.45085962e+01     -0.00000000e+00                          0.00000000e+00    
       915      3.70669864e+01      3.71287006e+01      3.71287006e+01     -0.00000000e+00                          0.00000000e+00    
       916      1.35004302e+01      1.36528464e+01      1.36528464e+01     -0.00000000e+00                          0.00000000e+00    
       917      8.54571603e+00      8.38006062e+00      8.38006062e+00     -0.00000000e+00                          0.00000000e+00    
       918      2.26477327e+01      2.30049399e+01      2.30049399e+01     -0.00000000e+00                          0.00000000e+00    
       919      2.01602312e+01      2.02107371e+01      2.02107371e+01     -0.00000000e+00                          0.00000000e+00    
       920      1.31203123e+01      1.29840579e+01      1.29840579e+01     -0.00000000e+00                          0.00000000e+00    
       921      1.75061877e+01      1.76744790e+01      1.76744790e+01     -0.00000000e+00                          0.00000000e+00    
       922      1.45316804e+01      1.45932430e+01      1.45932430e+01     -0.00000000e+00                          0.00000000e+00    
       923      1.41722555e+01      1.41337156e+01      1.41337156e+01     -0.00000000e+00                          0.00000000e+00    
       924      3.89228145e+01      3.89205687e+01      3.89205687e+01     -0.00000000e+00                          0.00000000e+00    
       925      1.16384941e+01      1.16891166e+01      1.16891166e+01     -0.00000000e+00                          0.00000000e+00    
       926      2.12439206e+01      2.10950252e+01      2.10950252e+01     -0.00000000e+00                          0.00000000e+00    
       927      1.64266073e+01      1.63460830e+01      1.63460830e+01     -0.00000000e+00                          0.00000000e+00    
       928      1.99551673e+01      1.97826904e+01      1.97826904e+01     -0.00000000e+00                          0.00000000e+00    
       929      1.02222200e+01      9.91804693e+00      9.91804693e+00     -0.00000000e+00                          0.00000000e+00    
       930      1.99527160e+01      2.00775552e+01      2.00775552e+01     -0.00000000e+00                          0.00000000e+00    
       931      1.28853919e+01      1.28790729e+01      1.28790729e+01     -0.00000000e+00                          0.00000000e+00    
       932      1.78616963e+01      1.80518855e+01      1.80518855e+01     -0.00000000e+00                          0.00000000e+00    
       933      2.42885475e+01      2.43050756e+01      2.43050756e+01     -0.00000000e+00                          0.00000000e+00    
       934      1.22457614e+01      1.19315063e+01      1.19315063e+01     -0.00000000e+00                          0.00000000e+00    
       935      1.12688084e+01      1.12031605e+01      1.12031605e+01     -0.00000000e+00                          0.00000000e+00    
       936      2.56690472e+01      2.51283645e+01      2.51283645e+01     -0.00000000e+00                          0.00000000e+00    
       937      1.40379630e+01      1.42670711e+01      1.42670711e+01     -0.00000000e+00                          0.00000000e+00    
       938      1.52366039e+01      1.52682285e+01      1.52682285e+01     -0.00000000e+00                          0.00000000e+00    
       939      2.03457116e+01      2.04308149e+01      2.04308149e+01     -0.00000000e+00                          0.00000000e+00    
       940      1.08443456e+01      1.07068887e+01      1.07068887e+01     -0.00000000e+00                          0.00000000e+00    
       941      4.42257582e+01      4.33741940e+01      4.33741940e+01     -0.00000000e+00                          0.00000000e+00    
       942      1.69287169e+01      1.72080330e+01      1.72080330e+01     -0.00000000e+00                          0.00000000e+00    
       943      1.83139782e+01      1.83669307e+01      1.83669307e+01     -0.00000000e+00                          0.00000000e+00    
       944      1.86122502e+01      1.86219857e+01      1.86219857e+01     -0.00000000e+00                          0.00000000e+00    
       945      1.66662927e+01      1.66537781e+01      1.66537781e+01     -0.00000000e+00                          0.00000000e+00    
       946      1.74837745e+01      1.70706916e+01      1.70706916e+01     -0.00000000e+00                          0.00000000e+00    
       947      1.86038690e+01      1.87880211e+01      1.87880211e+01     -0.00000000e+00                          0.00000000e+00    
       948      1.00989405e+01      1.01261756e+01      1.01261756e+01     -0.00000000e+00                          0.00000000e+00    
       949      1.51376588e+01      1.48333152e+01      1.48333152e+01     -0.00000000e+00                          0.00000000e+00    
       950      1.27722000e+01      1.26409101e+01      1.26409101e+01     -0.00000000e+00                          0.00000000e+00    
       951      5.00404029e+01      4.96033237e+01      4.96033237e+01     -0.00000000e+00                          0.00000000e+00    
       952      3.23837572e+01      3.31181261e+01      3.31181261e+01     -0.00000000e+00                          0.00000000e+00    
       953      5.75036911e+01      5.82110339e+01      5.82110339e+01     -0.00000000e+00                          0.00000000e+00    
       954      2.66213585e+01      2.66743799e+01      2.66743799e+01     -0.00000000e+00                          0.00000000e+00    
       955      4.56008047e+01      4.55582588e+01      4.55582588e+01     -0.00000000e+00                          0.00000000e+00    
       956      4.56557104e+01      4.51868878e+01      4.51868878e+01     -0.00000000e+00                          0.00000000e+00    
       957      3.53327993e+01      3.53573185e+01      3.53573185e+01     -0.00000000e+00                          0.00000000e+00    
       958      8.58912208e+01      8.57613401e+01      8.57613401e+01     -0.00000000e+00                          0.00000000e+00    
       959      8.12756936e+01      8.22467704e+01      8.22467704e+01     -0.00000000e+00                          0.00000000e+00    
       960      4.82498758e+01      4.91223394e+01      4.91223394e+01     -0.00000000e+00                          0.00000000e+00    
       961      3.67052469e+01      3.69801530e+01      3.69801530e+01     -0.00000000e+00                          0.00000000e+00    
       962      4.36964033e+01      4.38295251e+01      4.38295251e+01     -0.00000000e+00                          0.00000000e+00    
       963      6.15501231e+01      6.13135023e+01      6.13135023e+01     -0.00000000e+00                          0.00000000e+00    
       964      5.20713021e+01      5.13694067e+01      5.13694067e+01     -0.00000000e+00                          0.00000000e+00    
       965      2.35052982e+01      2.35636886e+01      2.35636886e+01     -0.00000000e+00                          0.00000000e+00    
       966      2.54574033e+01      2.53780302e+01      2.53780302e+01     -0.00000000e+00                          0.00000000e+00    
       967      2.13702473e+01      2.12798444e+01      2.12798444e+01     -0.00000000e+00                          0.00000000e+00    
       968      4.27007412e+01      4.23233883e+01      4.23233883e+01     -0.00000000e+00                          0.00000000e+00    
       969      2.11227898e+01      2.17126805e+01      2.17126805e+01     -0.00000000e+00                          0.00000000e+00    
       970      4.46272961e+01      4.46372433e+01      4.46372433e+01     -0.00000000e+00                          0.00000000e+00    
       971      1.02345380e+02      1.03239212e+02      1.03239212e+02     -0.00000000e+00                          0.00000000e+00    
       972      2.47069951e+01      2.44784867e+01      2.44784867e+01     -0.00000000e+00                          0.00000000e+00    
       973      3.52034679e+01      3.52139390e+01      3.52139390e+01     -0.00000000e+00                          0.00000000e+00    
       974      7.75961565e+01      7.77444642e+01      7.77444642e+01     -0.00000000e+00                          0.00000000e+00    
       975      3.17584346e+01      3.14749393e+01      3.14749393e+01     -0.00000000e+00                          0.00000000e+00    
       976      3.61263099e+01      3.58536037e+01      3.58536037e+01     -0.00000000e+00                          0.00000000e+00    
       977      5.19784206e+01      5.15485946e+01      5.15485946e+01     -0.00000000e+00                          0.00000000e+00    
       978      3.81936047e+01      3.89325277e+01      3.89325277e+01     -0.00000000e+00                          0.00000000e+00    
       979      3.79070280e+01      3.79620422e+01      3.79620422e+01     -0.00000000e+00                          0.00000000e+00    
       980      2.09119848e+01      2.08309252e+01      2.08309252e+01     -0.00000000e+00                          0.00000000e+00    
       981      2.74340038e+01      2.75647655e+01      2.75647655e+01     -0.00000000e+00                          0.00000000e+00    
       982      6.88561857e+01      6.84699303e+01      6.84699303e+01     -0.00000000e+00                          0.00000000e+00    
       983      4.74600165e+01      4.85473015e+01      4.85473015e+01     -0.00000000e+00                          0.00000000e+00    
       984      5.08651603e+01      5.08553925e+01      5.08553925e+01     -0.00000000e+00                          0.00000000e+00    
       985      5.14914907e+01      5.13242362e+01      5.13242362e+01     -0.00000000e+00                          0.00000000e+00    
       986      1.61331852e+02      1.59033941e+02      1.59033941e+02     -0.00000000e+00                          0.00000000e+00    
       987      5.50830363e+01      5.48803880e+01      5.48803880e+01     -0.00000000e+00                          0.00000000e+00    
       988      1.62321696e+02      1.60580135e+02      1.60580135e+02     -0.00000000e+00                          0.00000000e+00    
       989      3.29815880e+01      3.28666434e+01      3.28666434e+01     -0.00000000e+00                          0.00000000e+00    
       990      3.12225604e+01      3.08709010e+01      3.08709010e+01     -0.00000000e+00                          0.00000000e+00    
       991      3.93877159e+01      3.93063688e+01      3.93063688e+01     -0.00000000e+00                          0.00000000e+00    
       992      3.34657456e+01      3.40163149e+01      3.40163149e+01     -0.00000000e+00                          0.00000000e+00    
       993      4.71027613e+01      4.72301355e+01      4.72301355e+01     -0.00000000e+00                          0.00000000e+00    
       994      3.93822847e+01      3.98903769e+01      3.98903769e+01     -0.00000000e+00                          0.00000000e+00    
       995      6.40608766e+01      6.41315866e+01      6.41315866e+01     -0.00000000e+00                          0.00000000e+00    
       996      3.37055557e+01      3.32041488e+01      3.32041488e+01     -0.00000000e+00                          0.00000000e+00    
       997      5.79094563e+01      5.68388983e+01      5.68388983e+01     -0.00000000e+00                          0.00000000e+00    
       998      3.77741605e+01      3.84465331e+01      3.84465331e+01     -0.00000000e+00                          0.00000000e+00    
       999      3.24258536e+01      3.26732885e+01      3.26732885e+01     -0.00000000e+00                          0.00000000e+00    
      1000      2.32185704e+01      2.33607749e+01      2.33607749e+01     -0.00000000e+00                          0.00000000e+00    
